market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
Sticker | NiKo (Gold) | Stockholm 2021,USD,4.335,44.769,17.631320000000002,21.416,271,
Sticker | NiKo (Holo) | Antwerp 2022,USD,0.287,7.124,1.9728895434462448,1.355,13169,
Sticker | NiKo (Holo) | Paris 2023,USD,1.906,16.786,6.221164062500001,5.465,1390,
Sticker | NiKo (Holo) | Stockholm 2021,USD,0.03,0.208,0.0340130718954248,0.03,254937,
Sticker | NiKo | Antwerp 2022,USD,0.03,1.44,0.1761508620689655,0.147,21204,
Sticker | NiKo | Atlanta 2017,USD,0.03,0.499,0.0959203296703297,0.087,1723,
Sticker | NiKo | Berlin 2019,USD,5.014,34.5,10.462741176470589,9.89,118,
Sticker | NiKo | Boston 2018,USD,0.528,7.76,2.6699356223175967,2.526,565,
Sticker | NiKo | Cluj-Napoca 2015,USD,0.03,0.061,0.031130820399113,0.03,7631,
Sticker | NiKo | Cologne 2016,USD,0.03,0.694,0.0828051341890315,0.068,31880,
Sticker | NiKo | Katowice 2019,USD,0.03,0.228,0.0762956081081081,0.073,13854,
Sticker | NiKo | Krakow 2017,USD,0.747,12.113,3.9481094224924016,3.731,1764,
Sticker | NiKo | London 2018,USD,1.944,15.606,5.024280898876404,3.947,664,
Sticker | NiKo | MLG Columbus 2016,USD,2.019,14.955,5.159971291866029,4.629,2296,
Sticker | NiKo | Paris 2023,USD,0.177,2.216,0.6879172932330828,0.5295000000000001,7450,
Sticker | NiKo | Stockholm 2021,USD,0.13,1.71,0.6511844660194175,0.617,2908,
Sticker | Nice Clutch (Holo),USD,0.085,2.455,0.6100526893523601,0.453,47704,
Sticker | Nice Shot,USD,0.03,0.044,0.0301865234375,0.03,140641,
Sticker | Nifty (Foil) | Boston 2018,USD,0.03,0.044,0.0302084367245657,0.03,58321,
Sticker | Nifty (Foil) | London 2018,USD,0.03,0.056,0.0303499554764024,0.03,197180,
Sticker | Nifty (Gold) | Boston 2018,USD,0.75,3.398,1.152046831955923,1.115,129771,
Sticker | Nifty (Gold) | London 2018,USD,0.277,1.015,0.6350571198712791,0.66,42285,
Sticker | Nifty | Boston 2018,USD,1.271,54.44,9.480086956521738,4.4785,1474,
Sticker | Nifty | London 2018,USD,0.35,58.1,4.554703081232493,1.413,3966,
Sticker | Ninja Defuse,USD,0.816,37.649,4.219194562446899,1.946,7783,
Sticker | Ninjas in Pyjamas  | Katowice 2015,USD,0.66,30.89,3.825132284382285,1.641,17862,
Sticker | Ninjas in Pyjamas (Foil) | 2020 RMR,USD,1.061,62.23,9.06993644859813,4.694,1950,
Sticker | Ninjas in Pyjamas (Foil) | Berlin 2019,USD,0.896,47.314,4.865580338266385,2.6705,5611,
Sticker | Ninjas in Pyjamas (Foil) | Cluj-Napoca 2015,USD,8.258,628.494,34.49709090909091,20.0905,197,
Sticker | Ninjas in Pyjamas (Foil) | Cologne 2015,USD,0.166,10.97,1.3848467836257308,0.6325000000000001,48129,
Sticker | Ninjas in Pyjamas (Foil) | Cologne 2016,USD,0.1,6.81,1.6853908333333334,1.116,17350,
Sticker | Ninjas in Pyjamas (Foil) | DreamHack 2014,USD,0.16,2.928,0.9228071271124172,0.645,223477,
Sticker | Ninjas in Pyjamas (Foil) | Katowice 2015,USD,0.218,3.802,0.9639700948212984,0.597,184539,
Sticker | Ninjas in Pyjamas (Foil) | Katowice 2019,USD,0.183,11.93,2.010971807628524,1.2085,19306,
Sticker | Ninjas in Pyjamas (Foil) | London 2018,USD,0.207,3.425,1.082161588683351,0.871,40374,
Sticker | Ninjas in Pyjamas (Foil) | MLG Columbus 2016,USD,0.03,0.158,0.0391583011583011,0.035,108567,
Sticker | Ninjas in Pyjamas (Foil) | Stockholm 2021,USD,0.083,4.917,1.667546686018384,1.608,5632,
Sticker | Ninjas in Pyjamas (Glitter) | Antwerp 2022,USD,0.126,1.968,0.814741379310345,0.801,21641,
Sticker | Ninjas in Pyjamas (Glitter) | Paris 2023,USD,1.128,10.92,1.8344474576271188,1.66,3632,
Sticker | Ninjas in Pyjamas (Glitter) | Rio 2022,USD,0.917,1.676,1.1183016949152542,1.123,13003,
Sticker | Ninjas in Pyjamas (Gold) | 2020 RMR,USD,0.037,0.729,0.2645656692913386,0.266,152423,
Sticker | Ninjas in Pyjamas (Gold) | Antwerp 2022,USD,0.03,0.086,0.0450291262135922,0.043,2364,
Sticker | Ninjas in Pyjamas (Gold) | Paris 2023,USD,3.151,14.119,5.219171428571428,4.771,129,
Sticker | Ninjas in Pyjamas (Gold) | Rio 2022,USD,0.546,4.066,1.3739424460431655,1.2665,802,
Sticker | Ninjas in Pyjamas (Gold) | Stockholm 2021,USD,0.03,0.036,0.0301173913043478,0.03,10261,
Sticker | Ninjas in Pyjamas (Holo) | 2020 RMR,USD,0.565,1374.1,79.05810545454544,12.844,18194,
Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022,USD,0.03,0.288,0.0525098039215686,0.038,30105,
Sticker | Ninjas in Pyjamas (Holo) | Berlin 2019,USD,0.789,11.587,2.3122439678284183,1.56,1773,
Sticker | Ninjas in Pyjamas (Holo) | Cologne 2014,USD,0.143,2.516,0.6626826758147513,0.54,7895,
Sticker | Ninjas in Pyjamas (Holo) | Cologne 2016,USD,0.03,0.044,0.0302883141762452,0.03,133487,
Sticker | Ninjas in Pyjamas (Holo) | DreamHack 2014,USD,0.319,5.0,0.8072956545654565,0.67,257229,
Sticker | Ninjas in Pyjamas (Holo) | Katowice 2014,USD,0.38,10.89,1.6908409425625923,1.148,7533,
Sticker | Ninjas in Pyjamas (Holo) | Katowice 2015,USD,0.31,7.353,0.9245048746518104,0.7665,9398,
Sticker | Ninjas in Pyjamas (Holo) | Katowice 2019,USD,0.329,18.4,1.8881656942823803,0.968,3279,
Sticker | Ninjas in Pyjamas (Holo) | London 2018,USD,0.35,12.27,1.679644776119403,0.8925000000000001,7197,
Sticker | Ninjas in Pyjamas (Holo) | MLG Columbus 2016,USD,0.355,34.941,2.7816699266503666,1.4009999999999998,3567,
Sticker | Ninjas in Pyjamas (Holo) | Paris 2023,USD,0.23,14.27,1.7954688796680496,0.8714999999999999,4159,
Sticker | Ninjas in Pyjamas (Holo) | Rio 2022,USD,0.192,6.082,0.7980871241326136,0.566,8470,
Sticker | Ninjas in Pyjamas (Holo) | Stockholm 2021,USD,0.229,5.917,0.8614149812734082,0.66,10074,
Sticker | Ninjas in Pyjamas | 2020 RMR,USD,0.253,11.337,1.405562403697997,0.99,2605,
Sticker | Ninjas in Pyjamas | Antwerp 2022,USD,0.195,2.354,0.5729901664145234,0.46,12078,
Sticker | Ninjas in Pyjamas | Berlin 2019,USD,1.673,213.724,34.41959795851169,34.114,23071,
Sticker | Ninjas in Pyjamas | Cluj-Napoca 2015,USD,0.631,29.512,2.0487809410834323,1.142,11478,
Sticker | Ninjas in Pyjamas | Cologne 2014,USD,0.037,0.502,0.2449269183922046,0.239,18891,
Sticker | Ninjas in Pyjamas | Cologne 2015,USD,0.032,4.516,1.1430126694166176,1.112,196882,
Sticker | Ninjas in Pyjamas | Cologne 2016,USD,0.03,0.551,0.1084086538461538,0.1055,2706,
Sticker | Ninjas in Pyjamas | DreamHack 2014,USD,5.127,46.28,12.62540579710145,11.716,220,
Sticker | Ninjas in Pyjamas | Katowice 2014,USD,0.908,6.643,1.9590946372239748,1.756,881,
Sticker | Ninjas in Pyjamas | Katowice 2019,USD,0.03,0.044,0.0302778993435448,0.03,12577,
Sticker | Ninjas in Pyjamas | London 2018,USD,2.056,23.258,13.02166289308176,14.511,47784,
Sticker | Ninjas in Pyjamas | MLG Columbus 2016,USD,0.744,7.171,3.308908133971292,2.968,23630,
Sticker | Ninjas in Pyjamas | Paris 2023,USD,0.106,0.677,0.3505979623824451,0.3,100311,
Sticker | Ninjas in Pyjamas | Rio 2022,USD,0.329,1.791,0.8085215605749486,0.7164999999999999,21479,
Sticker | Ninjas in Pyjamas | Stockholm 2021,USD,0.042,0.282,0.1336894360603653,0.122,96297,
Sticker | No Pats (Holo),USD,2.391,9.511,5.178258834765998,4.601,25112,
Sticker | No Pats,USD,0.131,0.545,0.3417333333333334,0.332,99761,
Sticker | No Time,USD,0.03,2.271,0.8135336787564766,0.706,21793,
Sticker | Noble (Holo),USD,0.034,0.323,0.1292504159733777,0.091,94729,
Sticker | Noble Steed,USD,0.456,3.254,1.1452764883955602,1.002,23046,
Sticker | Noble,USD,0.034,0.342,0.10860183639399,0.098,93493,
Sticker | Non-Veg,USD,0.2,2.219,0.8649253112033195,0.78,21736,
Sticker | Noodles,USD,0.041,0.596,0.1893810741687979,0.093,98255,
Sticker | North (Foil) | 2020 RMR,USD,0.601,5.1,1.6950175983436857,1.477,22634,
Sticker | North (Foil) | Atlanta 2017,USD,0.05,0.335,0.1673617529880477,0.163,96630,
Sticker | North (Foil) | Berlin 2019,USD,0.694,4.14,1.416199178644764,1.368,21897,
Sticker | North (Foil) | Boston 2018,USD,0.055,0.711,0.2426344537815126,0.1445,94844,
Sticker | North (Foil) | Krakow 2017,USD,0.345,1.94,0.7711264131551901,0.701,21782,
Sticker | North (Foil) | London 2018,USD,0.031,0.272,0.0951792763157894,0.081,94020,
Sticker | North (Gold) | 2020 RMR,USD,0.28,2.217,0.7330420081967214,0.674,23002,
Sticker | North (Holo) | 2020 RMR,USD,0.031,0.508,0.1380868113522537,0.0875,101375,
Sticker | North (Holo) | Atlanta 2017,USD,0.03,3.173,0.7932332332332332,0.715,22013,
Sticker | North (Holo) | Berlin 2019,USD,0.031,0.219,0.0946228710462287,0.08,96670,
Sticker | North (Holo) | Boston 2018,USD,0.433,2.903,0.9778623188405796,0.914,21702,
Sticker | North (Holo) | Krakow 2017,USD,0.03,0.434,0.1069991266375545,0.07,101257,
Sticker | North (Holo) | London 2018,USD,0.59,4.297,1.5619926238145418,1.28,22392,
Sticker | North | 2020 RMR,USD,0.03,0.286,0.0891285714285714,0.077,97131,
Sticker | North | Atlanta 2017,USD,0.41,4.784,0.9041074380165288,0.793,23487,
Sticker | North | Berlin 2019,USD,0.044,0.36,0.1469583680266444,0.115,89385,
Sticker | North | Boston 2018,USD,0.833,5.268,2.3796089438629875,2.095,28462,
Sticker | North | Krakow 2017,USD,0.037,0.721,0.1621103896103896,0.142,123935,
Sticker | North | London 2018,USD,0.38,4.064,0.8559227799227799,0.7685,24660,
Sticker | Norwi (Glitter) | Antwerp 2022,USD,0.037,0.251,0.1159706582077716,0.101,94314,
Sticker | Norwi (Gold) | Antwerp 2022,USD,2.146,110.005,16.47821614227086,6.487,3967,
Sticker | Norwi (Holo) | Antwerp 2022,USD,1.114,17.074,5.021347893915757,4.329,8700,
Sticker | Norwi | Antwerp 2022,USD,1.993,200.762,25.95964892772041,12.011,8351,
Sticker | Not A Bot,USD,1.078,38.032,6.357811978771797,5.95,8354,
Sticker | Not For Resale,USD,1.433,25.695,5.422066592674805,4.496,4143,
Sticker | Nuke Beast,USD,0.807,87.024,16.005871438038437,5.858,17632,
Sticker | OG (Foil) | 2020 RMR,USD,0.42,4.771,1.246783608490566,1.1155,45174,
Sticker | OG (Glitter) | Paris 2023,USD,0.04,91.865,10.035067023172903,3.497,105878,
Sticker | OG (Glitter) | Rio 2022,USD,7.667,2081.24,163.85781683168318,25.9355,1039,
Sticker | OG (Gold) | 2020 RMR,USD,0.784,231.519,39.50394516129033,8.056999999999999,41959,
Sticker | OG (Gold) | Paris 2023,USD,0.574,11.599,3.032878682842288,2.566,41975,
Sticker | OG (Gold) | Rio 2022,USD,1.168,19.58,5.520453188602443,5.121,16183,
Sticker | OG (Holo) | 2020 RMR,USD,0.256,9.55,2.806211489361702,2.2265,124584,
Sticker | OG (Holo) | Paris 2023,USD,0.227,2.443,0.8449703440094899,0.812,73228,
Sticker | OG (Holo) | Rio 2022,USD,0.069,16.9,2.416904064554692,1.1255,465818,
Sticker | OG | 2020 RMR,USD,0.172,45.46,8.071820729537366,3.4245,55133,
Sticker | OG | Paris 2023,USD,1.762,704.018,67.03520074349443,29.7125,4707,
Sticker | OG | Rio 2022,USD,0.362,61.862,11.978250680139915,4.232,105954,
Sticker | Obey SAS,USD,0.259,5.188,1.4937897371714643,1.4645,20376,
Sticker | Ocean Sunset Flick (Holo),USD,0.204,2.72,0.7746700426439233,0.758,72387,
Sticker | Ocean Sunset Skill Surf (Holo),USD,0.876,65.773,8.672546075085325,5.003,964,
Sticker | Ocean Sunset Stabbyfish,USD,0.238,78.804,5.330758967001435,1.2015,13674,
Sticker | One Shot One Kill,USD,12.292,844.567,103.35875862068966,62.947,42,
Sticker | One Sting (Holo),USD,6.651,365.153,26.784641129032256,12.465,620,
Sticker | One Sting,USD,0.311,17.61,3.496215037593985,1.894,3419,
Sticker | OpTic Gaming (Foil) | Atlanta 2017,USD,0.11,3.227,0.8655291902071562,0.8145,65912,
Sticker | OpTic Gaming (Foil) | Cologne 2016,USD,0.83,6.145,2.150036093418259,2.095,19557,
Sticker | OpTic Gaming (Foil) | London 2018,USD,0.139,1.847,0.644715923566879,0.605,33901,
Sticker | OpTic Gaming (Holo) | Atlanta 2017,USD,0.06,1.689,0.3347823490378235,0.302,400413,
Sticker | OpTic Gaming (Holo) | Cologne 2016,USD,0.273,17.71,3.490779710144928,1.6175000000000002,15579,
Sticker | OpTic Gaming (Holo) | London 2018,USD,0.045,1.524,0.4983804651162791,0.424,394001,
Sticker | OpTic Gaming | Atlanta 2017,USD,0.192,4.603,0.5402004310344828,0.4025,49091,
Sticker | OpTic Gaming | Cologne 2016,USD,0.03,2.368,0.3428373151308305,0.25,122421,
Sticker | OpTic Gaming | London 2018,USD,0.657,23.301,3.4133858954041205,2.5135,90824,
Sticker | Opal Flick (Holo),USD,1.232,21.967,7.792938538205979,6.3565000000000005,19798,
Sticker | Operation Riptide,USD,7.941,56.744,24.312286384976524,22.318,2824,
Sticker | Orange Gnar,USD,2.355,48.951,9.771835078534032,8.74,5624,
Sticker | Ork Waaagh!,USD,3.151,74.463,12.980673956262429,8.94,3862,
Sticker | Outsiders (Glitter) | Antwerp 2022,USD,0.03,0.716,0.1286100260416666,0.124,1912640,
Sticker | Outsiders (Glitter) | Rio 2022,USD,0.218,12.252,4.187231243576568,3.317,95865,
Sticker | Outsiders (Gold) | Antwerp 2022,USD,3.13,99.169,7.574262931034484,6.5175,13630,
Sticker | Outsiders (Gold) | Rio 2022,USD,0.564,10.683,2.9629064649243464,2.4,28711,
Sticker | Outsiders (Holo) | Antwerp 2022,USD,0.204,12.891,4.144413434247871,3.37,86085,
Sticker | Outsiders (Holo) | Rio 2022,USD,0.03,0.142,0.0340872395833333,0.03,8711342,
Sticker | Outsiders | Antwerp 2022,USD,0.03,0.085,0.0401525581395348,0.034,1892578,
Sticker | Outsiders | Rio 2022,USD,0.03,0.435,0.113676724137931,0.067,286463,
Sticker | Overpass Diorama (Foil),USD,0.03,0.549,0.0321414364640884,0.03,577239,
Sticker | PAC AI (Foil),USD,0.03,0.325,0.1166298387096774,0.105,467198,
Sticker | PAC AI,USD,0.03,0.559,0.079231101511879,0.073,7081,
Sticker | PENTA Sports  | Katowice 2015,USD,1.78,14.181,5.102853146853147,4.57,346,
Sticker | PENTA Sports (Foil) | Katowice 2015,USD,0.124,1.7,0.688792531120332,0.64,1517,
Sticker | PENTA Sports (Foil) | Krakow 2017,USD,0.03,0.053,0.0303273231622746,0.03,53439,
Sticker | PENTA Sports (Holo) | Katowice 2015,USD,0.078,0.398,0.1422504378283713,0.132,90245,
Sticker | PENTA Sports (Holo) | Krakow 2017,USD,5.746,21.825,10.92372027027027,10.068,51801,
Sticker | PENTA Sports | DreamHack 2014,USD,1.23,50.013,7.94304854368932,4.25,1859,
Sticker | PENTA Sports | Krakow 2017,USD,0.36,23.0,3.4458643326039384,2.5025,3433,
Sticker | PGL (Foil) | Krakow 2017,USD,1.22,39.99,4.909200260078023,2.5,3720,
Sticker | PGL (Foil) | Stockholm 2021,USD,0.163,5.174,0.9558284854563692,0.656,5580,
Sticker | PGL (Glitter) | Antwerp 2022,USD,0.97,38.77,3.973285238623752,2.415,4104,
Sticker | PGL (Gold) | Antwerp 2022,USD,6.614,230.0,20.474111111111117,8.553,315,
Sticker | PGL (Gold) | Stockholm 2021,USD,0.298,5.913,1.549641201716738,0.881,7580,
Sticker | PGL (Holo) | Antwerp 2022,USD,0.253,4.342,0.9232252580449304,0.613,20100,
Sticker | PGL (Holo) | Krakow 2017,USD,0.173,2.311,0.7529727891156462,0.4665,46182,
Sticker | PGL (Holo) | Stockholm 2021,USD,0.072,0.817,0.2762754452926209,0.288,29313,
Sticker | PGL | Antwerp 2022,USD,0.14,1.995,0.5452614010343206,0.38,47423,
Sticker | PGL | Krakow 2017,USD,0.54,2.175,0.9015930397727272,0.909,47022,
Sticker | PGL | Stockholm 2021,USD,0.052,0.548,0.2439573070607553,0.284,137943,
Sticker | PTFO (Holo),USD,0.072,0.449,0.197,0.19,1773,
Sticker | PTFO,USD,4.198,25.0,7.81417142857143,7.0845,95,
Sticker | Pain Train (Holo),USD,0.794,5.651,3.2217208333333334,3.0945,596,
Sticker | Pandamonium,USD,0.03,0.102,0.0382733188720173,0.034,8079,
Sticker | Patsi (Glitter) | Antwerp 2022,USD,0.172,25.961,1.9501621815572296,1.056,40283,
Sticker | Patsi (Glitter) | Rio 2022,USD,0.522,58.444,4.788853846153845,1.8025,1788,
Sticker | Patsi (Gold) | Antwerp 2022,USD,0.135,14.805,1.6914663636363634,0.558,7924,
Sticker | Patsi (Gold) | Rio 2022,USD,0.108,13.116,1.480450879765396,1.1115,18841,
Sticker | Patsi (Holo) | Antwerp 2022,USD,0.14,27.494,3.594244841815681,0.6054999999999999,13061,
Sticker | Patsi (Holo) | Rio 2022,USD,0.132,6.177,1.0612427184466018,0.343,4085,
Sticker | Patsi | Antwerp 2022,USD,0.051,2.864,0.2226103286384976,0.1745,40850,
Sticker | Patsi | Rio 2022,USD,0.03,0.682,0.2129336016096579,0.213,8320,
Sticker | Peek Me (Foil),USD,3.5,74.873,10.153257971014492,7.57,1843,
Sticker | Pegasus (Holo),USD,3.008,152.356,13.923533653846157,6.2535,421,
Sticker | Pegasus,USD,2.805,161.69,17.526197640117996,7.014,871,
Sticker | Perfecto (Foil) | Berlin 2019,USD,5.147,1164.84,41.026068,9.34,667,
Sticker | Perfecto (Glitter) | Antwerp 2022,USD,4.344,179.58,21.223965811965808,6.07,187,
Sticker | Perfecto (Glitter) | Paris 2023,USD,5.37,108.739,13.440241379310343,10.443,336,
Sticker | Perfecto (Glitter) | Rio 2022,USD,4.28,23.617,8.772940446650125,7.928,2293,
Sticker | Perfecto (Gold) | Antwerp 2022,USD,2.022,17.593,6.19244,4.703,8312,
Sticker | Perfecto (Gold) | Berlin 2019,USD,0.676,7.291,2.828165991902834,2.413,1528,
Sticker | Perfecto (Gold) | Paris 2023,USD,0.133,2.391,0.6632164502164503,0.574,52928,
Sticker | Perfecto (Gold) | Rio 2022,USD,0.03,0.836,0.0358366571699905,0.03,165214,
Sticker | Perfecto (Gold) | Stockholm 2021,USD,0.2,6.225,1.1261383399209486,0.637,11298,
Sticker | Perfecto (Holo) | Antwerp 2022,USD,0.061,2.723,0.5578550724637681,0.38,40018,
Sticker | Perfecto (Holo) | Paris 2023,USD,0.043,0.998,0.2471573573573574,0.23,99790,
Sticker | Perfecto (Holo) | Rio 2022,USD,0.098,3.873,0.678228767795778,0.37,63319,
Sticker | Perfecto (Holo) | Stockholm 2021,USD,0.077,1.848,0.367674880219028,0.309,19867,
Sticker | Perfecto | Antwerp 2022,USD,0.03,0.484,0.05328125,0.045,44229,
Sticker | Perfecto | Berlin 2019,USD,0.03,0.091,0.0309425385934819,0.03,240048,
Sticker | Perfecto | Paris 2023,USD,0.404,21.06,2.416682333873582,1.34,2062,
Sticker | Perfecto | Rio 2022,USD,0.41,27.09,1.4374947916666665,0.9075,4154,
Sticker | Perfecto | Stockholm 2021,USD,0.197,15.062,1.2417797695262485,1.001,4064,
Sticker | Perry (Holo),USD,0.138,3.67,0.5860121621621621,0.47,16131,
Sticker | Perry,USD,0.03,1.294,0.4718262454434994,0.387,41068,
Sticker | Phoenix (Foil),USD,0.088,1.003,0.3360093676814988,0.339,2888,
Sticker | Phoenix Balaclava Co. (Holo),USD,1.956,66.746,24.97712345679012,29.521,2398,
Sticker | Phoenix Reborn (Foil),USD,17.79,115.0,51.39099056603774,54.182500000000005,168,
Sticker | Phoenix Reborn,USD,0.551,23.618,7.603752988047808,5.734,9869,
Sticker | Piece Of Cake,USD,0.114,28.4,9.016779310344829,7.8225,895,
Sticker | Pigeon Master,USD,0.03,0.144,0.0421321118611379,0.03,205675,
Sticker | Pimp (Foil) | Atlanta 2017,USD,0.03,0.4,0.0471546840958605,0.039,10615,
Sticker | Pimp (Foil) | Cluj-Napoca 2015,USD,0.506,45.468,2.019298234936093,1.199,5809,
Sticker | Pimp | Atlanta 2017,USD,0.772,3.611,1.3343571906354514,1.279,9519,
Sticker | Pimp | Cluj-Napoca 2015,USD,0.202,1.083,0.4388032589016294,0.426,18707,
Sticker | Pink Jaggyfish,USD,0.03,0.461,0.2031906379765949,0.178,75498,
Sticker | Pixel Avenger,USD,0.739,1883.192,200.9868294642857,134.8245,19995,
Sticker | Pixiu (Foil),USD,0.195,86.57,8.561524650478294,1.338,12611,
Sticker | Pixiu,USD,6.121,1624.42,54.416768595041326,13.361,606,
Sticker | Planetkey Dynamics | DreamHack 2014,USD,0.066,3.44,0.5383028311425683,0.322,66799,
Sticker | Plopski (Glitter) | Antwerp 2022,USD,0.045,0.859,0.3286087121212121,0.2795,71878,
Sticker | Plopski (Gold) | Antwerp 2022,USD,0.03,0.873,0.1735921348314607,0.1275,52093,
Sticker | Plopski (Gold) | Stockholm 2021,USD,2.095,34.355,9.64477027027027,5.1995000000000005,2409,
Sticker | Plopski (Holo) | Antwerp 2022,USD,0.412,11.36,3.0458119349005424,1.751,11459,
Sticker | Plopski (Holo) | Stockholm 2021,USD,0.03,0.059,0.0304280266920877,0.03,234805,
Sticker | Plopski | Antwerp 2022,USD,0.149,7.267,1.3361473109898676,1.121,15014,
Sticker | Plopski | Stockholm 2021,USD,0.04,0.445,0.1937261904761905,0.201,2545,
Sticker | Pocket BBQ,USD,9.8,117.963,32.426379928315406,22.8,570,
Sticker | Poorly Drawn Ava (Holo),USD,13.74,45.056,26.095159663865545,25.0,173,
Sticker | Poorly Drawn Ava,USD,2.682,31.274,9.550986111111111,7.2455,2276,
Sticker | Poorly Drawn Balkan (Holo),USD,1.087,11.205,4.433133802816902,4.69,801,
Sticker | Poorly Drawn Balkan,USD,0.151,7.039,1.5158734602463606,0.993,47839,
Sticker | Poorly Drawn Bloody Darryl (Holo),USD,0.03,1.122,0.1694297844546048,0.126,63744,
Sticker | Poorly Drawn Bloody Darryl,USD,0.03,0.054,0.031318082788671,0.03,11889,
Sticker | Poorly Drawn Chicken (Holo),USD,0.03,0.063,0.0315161009573542,0.03,210417,
Sticker | Poorly Drawn Chicken,USD,0.098,7.701,1.2245319812792512,0.5145,13312,
Sticker | Poorly Drawn FBI (Holo),USD,0.107,14.0,1.0821496062992129,0.9395,6832,
Sticker | Poorly Drawn FBI,USD,0.163,138.0,8.800478862413529,0.859,13122,
Sticker | Poorly Drawn IDF (Holo),USD,0.03,4.652,0.5859271604938272,0.3685,3938,
Sticker | Poorly Drawn IDF,USD,1.417,146.168,9.815644578313254,5.847,762,
Sticker | Poorly Drawn Leet Crew (Holo),USD,0.12,55.043,10.538365714285714,6.024,336,
Sticker | Poorly Drawn Leet Crew,USD,3.669,700.0,24.67132340425532,7.182,607,
Sticker | Poorly Drawn Number K (Holo),USD,2.815,77.044,8.962815789473686,4.4615,180,
Sticker | Poorly Drawn Number K,USD,0.048,2.018,0.403296573875803,0.4095,74843,
Sticker | Poorly Drawn SAS (Holo),USD,0.045,1.1,0.2469841688654353,0.256,37099,
Sticker | Poorly Drawn SAS,USD,0.066,3.858,0.7277142857142856,0.375,67821,
Sticker | Poorly Drawn Terrorist (Holo),USD,0.067,0.592,0.2103030957523398,0.199,19238,
Sticker | Poorly Drawn Terrorist,USD,0.562,24.39,2.498373222748815,1.6105,3121,
Sticker | Press Start,USD,0.06,10.68,1.430641364902507,0.75,11081,
Sticker | Primaris Keychain,USD,0.243,8.751,1.3030185334407736,0.809,9371,
Sticker | Professor_Chaos (Foil) | MLG Columbus 2016,USD,0.362,4.38,1.167674168297456,1.0015,4989,
Sticker | Professor_Chaos | MLG Columbus 2016,USD,0.25,6.435,1.7981198288159772,0.983,13856,
Sticker | Pros Don't Fake,USD,0.075,2.212,0.5698147849462366,0.581,135523,
Sticker | Pure Malt (Foil),USD,0.206,0.918,0.5317968127490039,0.562,48538,
Sticker | Purple Bombster,USD,0.044,0.311,0.1035522648083623,0.09,80033,
Sticker | Purple Cyclawps,USD,0.899,394.576,61.91572667946257,22.377,70361,
Sticker | Purple Gnar,USD,0.03,1934.45,166.21006542056077,107.893,481,
Sticker | Purple Jaggyfish,USD,0.158,85.06,20.36188452163315,9.4435,243532,
Sticker | Purrurists (Foil),USD,0.241,190.4,40.84304692615497,17.174,153654,
Sticker | Qikert (Gold) | Stockholm 2021,USD,5.633,1905.71,217.7730317002882,105.705,2738,
Sticker | Qikert (Holo) | Stockholm 2021,USD,0.03,15.739,4.149413206262763,4.34,20692,
Sticker | Qikert | Stockholm 2021,USD,0.03,0.99,0.0785851769911504,0.064,350358,
Sticker | Quantum Bellator Fire (Foil) | Boston 2018,USD,1.006,8.62,3.413155922038981,3.01,15682,
Sticker | Quantum Bellator Fire (Holo) | Boston 2018,USD,0.363,6.832,1.976018181818182,1.869,101611,
Sticker | Quantum Bellator Fire | Boston 2018,USD,0.156,1.698,0.5439745664739885,0.471,69201,
Sticker | Queen Of Pain,USD,0.222,2.081,0.9142751599767306,0.941,52052,
Sticker | REZ (Foil) | Berlin 2019,USD,0.03,0.055,0.03006408839779,0.03,1624795,
Sticker | REZ (Foil) | Katowice 2019,USD,0.03,1.127,0.2663596986817325,0.185,214226,
Sticker | REZ (Foil) | London 2018,USD,0.03,1.037,0.1624519774011299,0.13,134647,
Sticker | REZ (Glitter) | Antwerp 2022,USD,1.124,19.147,4.061881625441695,3.02,10073,
Sticker | REZ (Glitter) | Paris 2023,USD,0.86,21.229,6.1242068965517245,5.062,5248,
Sticker | REZ (Glitter) | Rio 2022,USD,0.178,7.936,1.5884734463276835,1.098,46951,
Sticker | REZ (Gold) | Antwerp 2022,USD,0.316,6.08,1.5541568894952251,1.353,27530,
Sticker | REZ (Gold) | Berlin 2019,USD,0.03,0.084,0.0324865116279069,0.03,1070497,
Sticker | REZ (Gold) | Katowice 2019,USD,0.03,0.05,0.0301238938053097,0.03,665516,
Sticker | REZ (Gold) | London 2018,USD,0.059,6.82,0.6507737556561086,0.1785,5487,
Sticker | REZ (Gold) | Paris 2023,USD,0.03,1.379,0.221231343283582,0.1725,7344,
Sticker | REZ (Gold) | Rio 2022,USD,7.122,267.787,42.95170186335404,15.887,343,
Sticker | REZ (Gold) | Stockholm 2021,USD,3.713,38.46,13.309986842105264,10.2775,397,
Sticker | REZ (Holo) | Antwerp 2022,USD,1.969,69.687,8.52941736694678,4.148,1640,
Sticker | REZ (Holo) | Paris 2023,USD,0.255,7.108,1.5677432432432432,1.3450000000000002,1794,
Sticker | REZ (Holo) | Rio 2022,USD,0.03,1.295,0.1335377969762418,0.038,28278,
Sticker | REZ (Holo) | Stockholm 2021,USD,0.03,0.227,0.0401590330788804,0.03,32621,
Sticker | REZ | Antwerp 2022,USD,2.172,52.907,8.469435166994106,4.205500000000001,4841,
Sticker | REZ | Berlin 2019,USD,0.874,22.643,5.239019337016575,3.6605,20619,
