market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source,scraped_at
StatTrak™ AK-47 | Jaguar (Field-Tested),USD,269.81,269.81,269.81,269.81,5,steam_market,2026-04-27T09:50:05.209765+00:00
StatTrak™ SG 553 | Ultraviolet (Minimal Wear),USD,31.91,31.91,31.91,31.91,30,steam_market,2026-04-27T09:50:05.209794+00:00
Souvenir M4A1-S | VariCamo (Field-Tested),USD,31.74,31.74,31.74,31.74,19,steam_market,2026-04-27T09:50:05.209803+00:00
StatTrak™ M4A1-S | Guardian (Field-Tested),USD,89.48,89.48,89.48,89.48,14,steam_market,2026-04-27T09:50:05.209809+00:00
Souvenir SG 553 | Damascus Steel (Well-Worn),USD,7.79,7.79,7.79,7.79,25,steam_market,2026-04-27T09:50:05.209818+00:00
StatTrak™ M4A4 | Full Throttle (Factory New),USD,549.93,549.93,549.93,549.93,7,steam_market,2026-04-27T09:50:05.209824+00:00
Souvenir Galil AR | Amber Fade (Well-Worn),USD,4.04,4.04,4.04,4.04,12,steam_market,2026-04-27T09:50:05.209830+00:00
M4A1-S | Blue Phosphor (Minimal Wear),USD,1399.98,1399.98,1399.98,1399.98,4,steam_market,2026-04-27T09:50:05.209835+00:00
Souvenir M4A4 | Eye of Horus (Field-Tested),USD,937.1,937.1,937.1,937.1,3,steam_market,2026-04-27T09:50:05.209841+00:00
M4A1-S | Fade (Minimal Wear),USD,574.78,574.78,574.78,574.78,21,steam_market,2026-04-27T09:51:24.589013+00:00
Souvenir M4A4 | Converter (Well-Worn),USD,13.22,13.22,13.22,13.22,12,steam_market,2026-04-27T09:51:24.589001+00:00
AK-47 | Jet Set (Battle-Scarred),USD,609.5,609.5,609.5,609.5,2,steam_market,2026-04-27T09:51:24.589006+00:00
AK-47 | Red Laminate (Well-Worn),USD,94.19,94.19,94.19,94.19,26,steam_market,2026-04-27T09:50:07.775670+00:00
SG 553 | Desert Blossom (Minimal Wear),USD,19.48,19.48,19.48,19.48,18,steam_market,2026-04-27T09:50:07.775675+00:00
Souvenir SG 553 | Gator Mesh (Factory New),USD,6.6,6.6,6.6,6.6,28,steam_market,2026-04-27T09:50:07.775678+00:00
SG 553 | Traveler (Field-Tested),USD,9.43,9.43,9.43,9.43,23,steam_market,2026-04-27T09:50:07.775682+00:00
Souvenir AK-47 | Safari Mesh (Minimal Wear),USD,31.7,31.7,31.7,31.7,34,steam_market,2026-04-27T09:50:07.775686+00:00
StatTrak™ AK-47 | The Empress (Battle-Scarred),USD,136.87,136.87,136.87,136.87,14,steam_market,2026-04-27T09:50:07.775690+00:00
Galil AR | Orange DDPAT (Minimal Wear),USD,66.6,66.6,66.6,66.6,15,steam_market,2026-04-27T09:50:07.775693+00:00
StatTrak™ M4A1-S | Mecha Industries (Minimal Wear),USD,214.59,214.59,214.59,214.59,16,steam_market,2026-04-27T09:50:10.535090+00:00
AK-47 | Jaguar (Battle-Scarred),USD,117.01,117.01,117.01,117.01,10,steam_market,2026-04-27T09:50:10.535097+00:00
M4A4 | Radiation Hazard (Battle-Scarred),USD,43.63,43.63,43.63,43.63,7,steam_market,2026-04-27T09:50:10.535124+00:00
AUG | Bengal Tiger (Field-Tested),USD,18.81,18.81,18.81,18.81,11,steam_market,2026-04-27T09:50:10.535129+00:00
Souvenir M4A1-S | Master Piece (Field-Tested),USD,237.32,237.32,237.32,237.32,2,steam_market,2026-04-27T09:50:10.535135+00:00
Galil AR | Dusk Ruins (Battle-Scarred),USD,30.41,30.41,30.41,30.41,3,steam_market,2026-04-27T09:50:13.565129+00:00
AK-47 | X-Ray (Battle-Scarred),USD,700.87,700.87,700.87,700.87,4,steam_market,2026-04-27T09:50:13.565150+00:00
AUG | Daedalus (Well-Worn),USD,6.74,6.74,6.74,6.74,20,steam_market,2026-04-27T09:50:13.565155+00:00
AUG | Bengal Tiger (Factory New),USD,163.53,163.53,163.53,163.53,6,steam_market,2026-04-27T09:50:13.565161+00:00
Souvenir SG 553 | Gator Mesh (Battle-Scarred),USD,3.36,3.36,3.36,3.36,11,steam_market,2026-04-27T09:50:13.565164+00:00
StatTrak™ Galil AR | Vandal (Factory New),USD,13.46,13.46,13.46,13.46,11,steam_market,2026-04-27T09:50:13.565169+00:00
StatTrak™ AUG | Torque (Well-Worn),USD,10.73,10.73,10.73,10.73,17,steam_market,2026-04-27T09:50:13.565175+00:00
StatTrak™ AUG | Bengal Tiger (Minimal Wear),USD,59.39,59.39,59.39,59.39,7,steam_market,2026-04-27T09:50:13.565178+00:00
Souvenir SG 553 | Integrale (Field-Tested),USD,98.73,98.73,98.73,98.73,6,steam_market,2026-04-27T09:50:13.565185+00:00
AUG | Flame Jörmungandr (Minimal Wear),USD,646.3,646.3,646.3,646.3,6,steam_market,2026-04-27T09:50:16.070433+00:00
M4A4 | Cyber Security (Field-Tested),USD,34.5,34.5,34.5,34.5,87,steam_market,2026-04-27T09:50:16.070461+00:00
AUG | Daedalus (Battle-Scarred),USD,6.46,6.46,6.46,6.46,14,steam_market,2026-04-27T09:50:16.070469+00:00
SG 553 | Barricade (Field-Tested),USD,14.62,14.62,14.62,14.62,17,steam_market,2026-04-27T09:50:16.070475+00:00
M4A4 | Bullet Rain (Minimal Wear),USD,131.25,131.25,131.25,131.25,74,steam_market,2026-04-27T09:50:16.070481+00:00
SG 553 | Integrale (Factory New),USD,151.64,151.64,151.64,151.64,27,steam_market,2026-04-27T09:50:16.070486+00:00
Galil AR | Sugar Rush (Battle-Scarred),USD,99.75,99.75,99.75,99.75,6,steam_market,2026-04-27T09:50:16.070492+00:00
M4A4 | Hellfire (Field-Tested),USD,275.0,275.0,275.0,275.0,59,steam_market,2026-04-27T09:50:16.070498+00:00
StatTrak™ M4A1-S | Hyper Beast (Well-Worn),USD,161.47,161.47,161.47,161.47,13,steam_market,2026-04-27T09:50:16.070504+00:00
Souvenir M4A1-S | Master Piece (Battle-Scarred),USD,175.52,175.52,175.52,175.52,6,steam_market,2026-04-27T09:50:18.578237+00:00
StatTrak™ AK-47 | Bloodsport (Field-Tested),USD,402.5,402.5,402.5,402.5,9,steam_market,2026-04-27T09:50:49.291090+00:00
StatTrak™ AK-47 | Point Disarray (Factory New),USD,130.0,130.0,130.0,130.0,21,steam_market,2026-04-27T09:50:49.291079+00:00
Galil AR | Hunting Blind (Well-Worn),USD,5.99,5.99,5.99,5.99,5,steam_market,2026-04-27T09:50:49.291101+00:00
FAMAS | Prime Conspiracy (Battle-Scarred),USD,170.34,170.34,170.34,170.34,2,steam_market,2026-04-27T09:50:18.578283+00:00
StatTrak™ AK-47 | Case Hardened (Minimal Wear),USD,999.99,999.99,999.99,999.99,5,steam_market,2026-04-27T09:50:18.578306+00:00
FAMAS | Prime Conspiracy (Factory New),USD,197.75,197.75,197.75,197.75,11,steam_market,2026-04-27T09:51:24.588987+00:00
StatTrak™ M4A1-S | Nightmare (Well-Worn),USD,30.47,30.47,30.47,30.47,28,steam_market,2026-04-27T09:51:24.588995+00:00
Souvenir AUG | Contractor (Field-Tested),USD,21.16,21.16,21.16,21.16,17,steam_market,2026-04-27T09:50:23.540058+00:00
FAMAS | Faulty Wiring (Well-Worn),USD,2.02,2.02,2.02,2.02,48,steam_market,2026-04-27T09:50:23.540104+00:00
StatTrak™ M4A1-S | Chantico's Fire (Factory New),USD,509.0,509.0,509.0,509.0,5,steam_market,2026-04-27T09:50:23.540108+00:00
Galil AR | Hunting Blind (Field-Tested),USD,4.09,4.09,4.09,4.09,33,steam_market,2026-04-27T09:50:26.725025+00:00
Souvenir Galil AR | Cerberus (Well-Worn),USD,83.37,83.37,83.37,83.37,6,steam_market,2026-04-27T09:50:26.725038+00:00
AK-47 | Fuel Injector (Well-Worn),USD,195.5,195.5,195.5,195.5,27,steam_market,2026-04-27T09:50:26.725040+00:00
AUG | Torque (Well-Worn),USD,10.08,10.08,10.08,10.08,15,steam_market,2026-04-27T09:50:26.725042+00:00
SG 553 | Barricade (Battle-Scarred),USD,15.94,15.94,15.94,15.94,6,steam_market,2026-04-27T09:50:26.725044+00:00
StatTrak™ M4A4 | Buzz Kill (Well-Worn),USD,129.83,129.83,129.83,129.83,4,steam_market,2026-04-27T09:50:26.725046+00:00
Souvenir Galil AR | Sage Spray (Battle-Scarred),USD,45.55,45.55,45.55,45.55,8,steam_market,2026-04-27T09:50:26.725048+00:00
StatTrak™ M4A4 | Desolate Space (Factory New),USD,175.52,175.52,175.52,175.52,8,steam_market,2026-04-27T09:50:26.725050+00:00
Souvenir AK-47 | Safari Mesh (Battle-Scarred),USD,22.22,22.22,22.22,22.22,18,steam_market,2026-04-27T09:50:29.742155+00:00
Souvenir M4A1-S | Control Panel (Minimal Wear),USD,142.54,142.54,142.54,142.54,6,steam_market,2026-04-27T09:50:29.742162+00:00
StatTrak™ M4A4 | Bullet Rain (Field-Tested),USD,142.73,142.73,142.73,142.73,4,steam_market,2026-04-27T09:50:32.783003+00:00
Souvenir Galil AR | CAUTION! (Minimal Wear),USD,53.97,53.97,53.97,53.97,8,steam_market,2026-04-27T09:50:32.783008+00:00
Souvenir M4A4 | Urban DDPAT (Battle-Scarred),USD,11.63,11.63,11.63,11.63,11,steam_market,2026-04-27T09:50:32.783014+00:00
SG 553 | Gator Mesh (Factory New),USD,40.25,40.25,40.25,40.25,18,steam_market,2026-04-27T09:50:32.783020+00:00
StatTrak™ AK-47 | Fuel Injector (Well-Worn),USD,409.53,409.53,409.53,409.53,7,steam_market,2026-04-27T09:50:32.783026+00:00
StatTrak™ M4A4 | Hellfire (Well-Worn),USD,234.02,234.02,234.02,234.02,1,steam_market,2026-04-27T09:50:35.185369+00:00
StatTrak™ Galil AR | Sugar Rush (Field-Tested),USD,135.41,135.41,135.41,135.41,3,steam_market,2026-04-27T09:50:35.185413+00:00
Galil AR | Winter Forest (Factory New),USD,1725.0,1725.0,1725.0,1725.0,2,steam_market,2026-04-27T09:50:35.185432+00:00
AUG | Lil' Pig (Well-Worn),USD,80.74,80.74,80.74,80.74,2,steam_market,2026-04-27T09:50:35.185438+00:00
SG 553 | Gator Mesh (Battle-Scarred),USD,34.5,34.5,34.5,34.5,12,steam_market,2026-04-27T09:50:35.185444+00:00
StatTrak™ M4A4 | Bullet Rain (Factory New),USD,460.0,460.0,460.0,460.0,5,steam_market,2026-04-27T09:50:35.185450+00:00
StatTrak™ Galil AR | Orange DDPAT (Factory New),USD,694.52,694.52,694.52,694.52,2,steam_market,2026-04-27T09:50:36.961464+00:00
Souvenir M4A4 | Radiation Hazard (Well-Worn),USD,72.28,72.28,72.28,72.28,3,steam_market,2026-04-27T09:50:36.961506+00:00
StatTrak™ Galil AR | Shattered (Factory New),USD,187.73,187.73,187.73,187.73,2,steam_market,2026-04-27T09:50:36.961521+00:00
AUG | Hot Rod (Factory New),USD,600.0,600.0,600.0,600.0,5,steam_market,2026-04-27T09:50:36.961525+00:00
Souvenir Galil AR | VariCamo (Minimal Wear),USD,280.8,280.8,280.8,280.8,4,steam_market,2026-04-27T09:50:36.961528+00:00
Souvenir M4A4 | Eye of Horus (Minimal Wear),USD,1800.0,1800.0,1800.0,1800.0,1,steam_market,2026-04-27T09:50:36.961532+00:00
Souvenir AUG | Random Access (Field-Tested),USD,7.53,7.53,7.53,7.53,37,steam_market,2026-04-27T09:51:15.919637+00:00
AUG | Amber Slipstream (Battle-Scarred),USD,0.3,0.3,0.3,0.3,53,steam_market,2026-04-27T09:51:15.919640+00:00
StatTrak™ M4A4 | Griffin (Battle-Scarred),USD,14.26,14.26,14.26,14.26,15,steam_market,2026-04-27T09:51:15.919619+00:00
StatTrak™ AUG | Aristocrat (Well-Worn),USD,4.6,4.6,4.6,4.6,13,steam_market,2026-04-27T09:50:46.360330+00:00
Galil AR | Tornado (Field-Tested),USD,15.0,15.0,15.0,15.0,18,steam_market,2026-04-27T09:50:41.868041+00:00
StatTrak™ M4A4 | Desert-Strike (Battle-Scarred),USD,57.93,57.93,57.93,57.93,4,steam_market,2026-04-27T09:50:41.868044+00:00
Souvenir Galil AR | Cerberus (Minimal Wear),USD,195.0,195.0,195.0,195.0,2,steam_market,2026-04-27T09:50:41.868047+00:00
StatTrak™ M4A4 | Neo-Noir (Factory New),USD,274.98,274.98,274.98,274.98,8,steam_market,2026-04-27T09:50:41.868050+00:00
StatTrak™ SG 553 | Atlas (Well-Worn),USD,0.46,0.46,0.46,0.46,71,steam_market,2026-04-27T09:50:41.868052+00:00
Galil AR | Sandstorm (Well-Worn),USD,2.61,2.61,2.61,2.61,14,steam_market,2026-04-27T09:50:41.868055+00:00
StatTrak™ FAMAS | Roll Cage (Minimal Wear),USD,175.38,175.38,175.38,175.38,8,steam_market,2026-04-27T09:50:41.868060+00:00
AK-47 | Fuel Injector (Factory New),USD,829.43,829.43,829.43,829.43,6,steam_market,2026-04-27T09:50:43.749745+00:00
AUG | Lil' Pig (Factory New),USD,269.11,269.11,269.11,269.11,13,steam_market,2026-04-27T09:50:43.749759+00:00
M4A4 | Hellfire (Battle-Scarred),USD,141.28,141.28,141.28,141.28,5,steam_market,2026-04-27T09:50:43.749764+00:00
StatTrak™ AUG | Torque (Battle-Scarred),USD,10.58,10.58,10.58,10.58,6,steam_market,2026-04-27T09:50:43.749770+00:00
FAMAS | Commemoration (Battle-Scarred),USD,56.86,56.86,56.86,56.86,12,steam_market,2026-04-27T09:50:43.749783+00:00
StatTrak™ M4A4 | Desert-Strike (Factory New),USD,117.0,117.0,117.0,117.0,14,steam_market,2026-04-27T09:50:43.749789+00:00
StatTrak™ FAMAS | Eye of Athena (Well-Worn),USD,17.91,17.91,17.91,17.91,8,steam_market,2026-04-27T09:50:43.749795+00:00
StatTrak™ AK-47 | Case Hardened (Well-Worn),USD,585.03,585.03,585.03,585.03,8,steam_market,2026-04-27T09:50:46.360319+00:00
StatTrak™ AK-47 | Head Shot (Factory New),USD,169.0,169.0,169.0,169.0,32,steam_market,2026-04-27T09:50:49.291065+00:00
Souvenir Galil AR | Cerberus (Field-Tested),USD,92.5,92.5,92.5,92.5,11,steam_market,2026-04-27T09:50:49.291084+00:00
Souvenir AK-47 | Green Laminate (Well-Worn),USD,39.99,39.99,39.99,39.99,10,steam_market,2026-04-27T09:50:49.291087+00:00
Souvenir FAMAS | Colony (Well-Worn),USD,25.84,25.84,25.84,25.84,7,steam_market,2026-04-27T09:50:49.291093+00:00
StatTrak™ M4A1-S | Guardian (Well-Worn),USD,103.0,103.0,103.0,103.0,6,steam_market,2026-04-27T09:50:49.291096+00:00
StatTrak™ FAMAS | Eye of Athena (Minimal Wear),USD,25.76,25.76,25.76,25.76,13,steam_market,2026-04-27T09:50:49.291104+00:00
Souvenir FAMAS | Dark Water (Field-Tested),USD,1.06,1.06,1.06,1.06,19,steam_market,2026-04-27T09:50:51.373740+00:00
Souvenir M4A1-S | VariCamo (Factory New),USD,83.95,83.95,83.95,83.95,13,steam_market,2026-04-27T09:50:51.373746+00:00
AUG | Spalted Wood (Well-Worn),USD,5.7,5.7,5.7,5.7,51,steam_market,2026-04-27T09:50:51.373761+00:00
StatTrak™ FAMAS | Pulse (Minimal Wear),USD,22.24,22.24,22.24,22.24,25,steam_market,2026-04-27T09:50:53.254636+00:00
StatTrak™ M4A4 | The Emperor (Battle-Scarred),USD,100.91,100.91,100.91,100.91,7,steam_market,2026-04-27T09:50:53.254641+00:00
Souvenir M4A1-S | Control Panel (Field-Tested),USD,81.67,81.67,81.67,81.67,8,steam_market,2026-04-27T09:51:00.461730+00:00
StatTrak™ FAMAS | Sergeant (Minimal Wear),USD,44.54,44.54,44.54,44.54,15,steam_market,2026-04-27T09:51:00.461726+00:00
M4A1-S | Blue Phosphor (Factory New),USD,1137.92,1137.92,1137.92,1137.92,27,steam_market,2026-04-27T09:51:00.461733+00:00
StatTrak™ AUG | Arctic Wolf (Well-Worn),USD,8.85,8.85,8.85,8.85,8,steam_market,2026-04-27T09:50:55.193299+00:00
FAMAS | CaliCamo (Well-Worn),USD,5.54,5.54,5.54,5.54,13,steam_market,2026-04-27T09:50:55.193304+00:00
AK-47 | Nouveau Rouge (Factory New),USD,189.17,189.17,189.17,189.17,45,steam_market,2026-04-27T09:50:55.193308+00:00
StatTrak™ SG 553 | Ultraviolet (Field-Tested),USD,32.0,32.0,32.0,32.0,68,steam_market,2026-04-27T09:50:57.537223+00:00
StatTrak™ AK-47 | The Empress (Factory New),USD,534.48,534.48,534.48,534.48,8,steam_market,2026-04-27T09:50:57.537228+00:00
StatTrak™ FAMAS | Afterimage (Minimal Wear),USD,49.45,49.45,49.45,49.45,6,steam_market,2026-04-27T09:50:57.537233+00:00
FAMAS | Waters of Nephthys (Factory New),USD,470.0,470.0,470.0,470.0,16,steam_market,2026-04-27T09:50:57.537242+00:00
StatTrak™ M4A4 | 龍王 (Dragon King) (Field-Tested),USD,39.11,39.11,39.11,39.11,29,steam_market,2026-04-27T09:50:57.537249+00:00
FAMAS | Faulty Wiring (Minimal Wear),USD,3.1,3.1,3.1,3.1,60,steam_market,2026-04-27T09:51:00.461722+00:00
StatTrak™ M4A1-S | Mecha Industries (Field-Tested),USD,154.96,154.96,154.96,154.96,15,steam_market,2026-04-27T09:51:03.176721+00:00
M4A4 | Global Offensive (Battle-Scarred),USD,26.92,26.92,26.92,26.92,6,steam_market,2026-04-27T09:51:03.176726+00:00
StatTrak™ SG 553 | Colony IV (Factory New),USD,201.83,201.83,201.83,201.83,6,steam_market,2026-04-27T09:51:03.176733+00:00
AK-47 | Red Laminate (Minimal Wear),USD,269.11,269.11,269.11,269.11,26,steam_market,2026-04-27T09:51:03.176741+00:00
Souvenir M4A4 | Tornado (Minimal Wear),USD,62.85,62.85,62.85,62.85,22,steam_market,2026-04-27T09:51:03.176745+00:00
StatTrak™ M4A4 | Cyber Security (Battle-Scarred),USD,39.01,39.01,39.01,39.01,8,steam_market,2026-04-27T09:51:06.086988+00:00
M4A4 | Dark Blossom (Field-Tested),USD,22.5,22.5,22.5,22.5,30,steam_market,2026-04-27T09:51:06.086993+00:00
StatTrak™ M4A4 | Zirka (Well-Worn),USD,53.22,53.22,53.22,53.22,5,steam_market,2026-04-27T09:51:06.086997+00:00
StatTrak™ M4A4 | Desert-Strike (Field-Tested),USD,63.41,63.41,63.41,63.41,13,steam_market,2026-04-27T09:51:06.087000+00:00
Galil AR | Stone Cold (Factory New),USD,52.18,52.18,52.18,52.18,79,steam_market,2026-04-27T09:51:06.087005+00:00
AUG | Random Access (Well-Worn),USD,1.3,1.3,1.3,1.3,32,steam_market,2026-04-27T09:51:06.087009+00:00
StatTrak™ M4A4 | 龍王 (Dragon King) (Factory New),USD,161.47,161.47,161.47,161.47,8,steam_market,2026-04-27T09:51:06.087013+00:00
SG 553 | Cyrex (Factory New),USD,67.17,67.17,67.17,67.17,26,steam_market,2026-04-27T09:51:06.087016+00:00
Souvenir Galil AR | Amber Fade (Minimal Wear),USD,1.99,1.99,1.99,1.99,88,steam_market,2026-04-27T09:53:12.292612+00:00
StatTrak™ SG 553 | Phantom (Battle-Scarred),USD,1.65,1.65,1.65,1.65,27,steam_market,2026-04-27T09:51:34.720035+00:00
FAMAS | 2A2F (Well-Worn),USD,0.76,0.76,0.76,0.76,33,steam_market,2026-04-27T09:55:43.098519+00:00
StatTrak™ AUG | Triqua (Battle-Scarred),USD,0.27,0.27,0.27,0.27,128,steam_market,2026-04-27T09:53:04.754529+00:00
Galil AR | Signal (Battle-Scarred),USD,1.15,1.15,1.15,1.15,43,steam_market,2026-04-27T09:51:09.338904+00:00
StatTrak™ SG 553 | Triarch (Minimal Wear),USD,3.57,3.57,3.57,3.57,10,steam_market,2026-04-27T09:51:09.338907+00:00
StatTrak™ M4A4 | Turbine (Minimal Wear),USD,13.0,13.0,13.0,13.0,48,steam_market,2026-04-27T09:51:09.338911+00:00
FAMAS | Night Borre (Minimal Wear),USD,14.49,14.49,14.49,14.49,20,steam_market,2026-04-27T09:51:09.338914+00:00
Galil AR | Phoenix Blacklight (Factory New),USD,412.81,412.81,412.81,412.81,12,steam_market,2026-04-27T09:51:13.727140+00:00
StatTrak™ M4A4 | Desert-Strike (Minimal Wear),USD,68.61,68.61,68.61,68.61,17,steam_market,2026-04-27T09:51:13.727148+00:00
Galil AR | Chatterbox (Battle-Scarred),USD,180.0,180.0,180.0,180.0,40,steam_market,2026-04-27T09:51:11.382175+00:00
Souvenir AUG | Random Access (Minimal Wear),USD,15.13,15.13,15.13,15.13,53,steam_market,2026-04-27T09:51:11.382178+00:00
Souvenir AK-47 | Steel Delta (Battle-Scarred),USD,10.18,10.18,10.18,10.18,29,steam_market,2026-04-27T09:51:11.382181+00:00
StatTrak™ FAMAS | Hexane (Factory New),USD,9.46,9.46,9.46,9.46,25,steam_market,2026-04-27T09:51:11.382186+00:00
AK-47 | Black Laminate (Field-Tested),USD,52.99,52.99,52.99,52.99,53,steam_market,2026-04-27T09:52:59.427725+00:00
SG 553 | Aerial (Battle-Scarred),USD,0.34,0.34,0.34,0.34,64,steam_market,2026-04-27T09:51:13.727155+00:00
Galil AR | Kami (Well-Worn),USD,2.56,2.56,2.56,2.56,45,steam_market,2026-04-27T09:51:13.727162+00:00
SG 553 | Wave Spray (Field-Tested),USD,7.49,7.49,7.49,7.49,22,steam_market,2026-04-27T09:51:13.727168+00:00
StatTrak™ M4A4 | The Battlestar (Minimal Wear),USD,76.7,76.7,76.7,76.7,20,steam_market,2026-04-27T09:53:04.754546+00:00
SG 553 | Fallout Warning (Field-Tested),USD,5.15,5.15,5.15,5.15,106,steam_market,2026-04-27T09:53:04.754552+00:00
AUG | Anodized Navy (Factory New),USD,68.77,68.77,68.77,68.77,25,steam_market,2026-04-27T09:51:13.727184+00:00
Souvenir AUG | Sand Storm (Factory New),USD,9.92,9.92,9.92,9.92,58,steam_market,2026-04-27T09:51:13.727189+00:00
M4A4 | Full Throttle (Minimal Wear),USD,138.89,138.89,138.89,138.89,102,steam_market,2026-04-27T09:51:15.919599+00:00
SG 553 | Triarch (Well-Worn),USD,1.65,1.65,1.65,1.65,59,steam_market,2026-04-27T09:51:15.919624+00:00
AUG | Sand Storm (Factory New),USD,222.31,222.31,222.31,222.31,8,steam_market,2026-04-27T09:51:19.262056+00:00
SG 553 | Triarch (Battle-Scarred),USD,1.34,1.34,1.34,1.34,58,steam_market,2026-04-27T09:51:19.262093+00:00
Souvenir M4A4 | Tornado (Battle-Scarred),USD,12.9,12.9,12.9,12.9,48,steam_market,2026-04-27T09:51:19.262100+00:00
AK-47 | Green Laminate (Field-Tested),USD,37.29,37.29,37.29,37.29,33,steam_market,2026-04-27T09:51:19.262107+00:00
StatTrak™ AUG | Chameleon (Field-Tested),USD,128.0,128.0,128.0,128.0,11,steam_market,2026-04-27T09:51:19.262120+00:00
StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),USD,5.15,5.15,5.15,5.15,33,steam_market,2026-04-27T09:51:21.873271+00:00
Galil AR | Shattered (Minimal Wear),USD,16.52,16.52,16.52,16.52,24,steam_market,2026-04-27T09:51:21.873298+00:00
Galil AR | Aqua Terrace (Minimal Wear),USD,198.41,198.41,198.41,198.41,11,steam_market,2026-04-27T09:51:21.873304+00:00
StatTrak™ AK-47 | Crane Flight (Factory New),USD,320.11,320.11,320.11,320.11,11,steam_market,2026-04-27T09:51:21.873311+00:00
SG 553 | Lush Ruins (Battle-Scarred),USD,1.76,1.76,1.76,1.76,80,steam_market,2026-04-27T09:51:21.873319+00:00
StatTrak™ Galil AR | Akoben (Factory New),USD,3.84,3.84,3.84,3.84,35,steam_market,2026-04-27T09:51:21.873326+00:00
StatTrak™ SG 553 | Tiger Moth (Battle-Scarred),USD,2.3,2.3,2.3,2.3,43,steam_market,2026-04-27T09:51:21.873334+00:00
Souvenir Galil AR | Metallic Squeezer (Battle-Scarred),USD,0.54,0.54,0.54,0.54,43,steam_market,2026-04-27T09:51:21.873341+00:00
M4A1-S | Mecha Industries (Factory New),USD,350.0,350.0,350.0,350.0,34,steam_market,2026-04-27T09:51:21.873348+00:00
M4A1-S | Guardian (Field-Tested),USD,37.63,37.63,37.63,37.63,88,steam_market,2026-04-27T09:51:21.873355+00:00
Souvenir SG 553 | Integrale (Minimal Wear),USD,249.96,249.96,249.96,249.96,6,steam_market,2026-04-27T09:51:24.589018+00:00
Galil AR | Hunting Blind (Minimal Wear),USD,4.96,4.96,4.96,4.96,23,steam_market,2026-04-27T09:51:24.589029+00:00
StatTrak™ AK-47 | The Outsiders (Minimal Wear),USD,51.48,51.48,51.48,51.48,40,steam_market,2026-04-27T09:51:26.676810+00:00
StatTrak™ AUG | Stymphalian (Battle-Scarred),USD,7.02,7.02,7.02,7.02,9,steam_market,2026-04-27T09:51:26.676819+00:00
M4A4 | Faded Zebra (Well-Worn),USD,5.95,5.95,5.95,5.95,19,steam_market,2026-04-27T09:51:26.676821+00:00
Galil AR | Urban Rubble (Factory New),USD,51.57,51.57,51.57,51.57,25,steam_market,2026-04-27T09:51:29.703543+00:00
M4A4 | Radiation Hazard (Well-Worn),USD,44.47,44.47,44.47,44.47,13,steam_market,2026-04-27T09:51:26.676825+00:00
StatTrak™ FAMAS | Hexane (Minimal Wear),USD,7.02,7.02,7.02,7.02,23,steam_market,2026-04-27T09:52:36.867727+00:00
